image_base,x,y,rgb_tile,label_tile,dtm_tile,positive_fraction,positive_count
55214,4096,1536,55214_x04096_y01536.png,55214_x04096_y01536.png,55214_x04096_y01536.tif,0.0,0
55214,0,2048,55214_x00000_y02048.png,55214_x00000_y02048.png,55214_x00000_y02048.tif,0.0,0
55214,512,2048,55214_x00512_y02048.png,55214_x00512_y02048.png,55214_x00512_y02048.tif,0.0,0
55214,1024,2048,55214_x01024_y02048.png,55214_x01024_y02048.png,55214_x01024_y02048.tif,0.0,0
55214,1536,2048,55214_x01536_y02048.png,55214_x01536_y02048.png,55214_x01536_y02048.tif,0.0,0
55214,2048,2048,55214_x02048_y02048.png,55214_x02048_y02048.png,55214_x02048_y02048.tif,0.0,0
55214,2560,2048,55214_x02560_y02048.png,55214_x02560_y02048.png,55214_x02560_y02048.tif,0.0,0
55214,3072,2048,55214_x03072_y02048.png,55214_x03072_y02048.png,55214_x03072_y02048.tif,0.0,0
55214,3584,2048,55214_x03584_y02048.png,55214_x03584_y02048.png,55214_x03584_y02048.tif,0.0,0
55214,4096,2048,55214_x04096_y02048.png,55214_x04096_y02048.png,55214_x04096_y02048.tif,0.0,0
55214,0,2560,55214_x00000_y02560.png,55214_x00000_y02560.png,55214_x00000_y02560.tif,0.0,0
55214,512,2560,55214_x00512_y02560.png,55214_x00512_y02560.png,55214_x00512_y02560.tif,0.0,0
55214,1024,2560,55214_x01024_y02560.png,55214_x01024_y02560.png,55214_x01024_y02560.tif,0.0,0
55214,1536,2560,55214_x01536_y02560.png,55214_x01536_y02560.png,55214_x01536_y02560.tif,0.0,0
55214,2048,2560,55214_x02048_y02560.png,55214_x02048_y02560.png,55214_x02048_y02560.tif,0.0,0
55214,2560,2560,55214_x02560_y02560.png,55214_x02560_y02560.png,55214_x02560_y02560.tif,0.0,0
55214,3072,2560,55214_x03072_y02560.png,55214_x03072_y02560.png,55214_x03072_y02560.tif,0.0,0
55214,3584,2560,55214_x03584_y02560.png,55214_x03584_y02560.png,55214_x03584_y02560.tif,0.0,0
55214,4096,2560,55214_x04096_y02560.png,55214_x04096_y02560.png,55214_x04096_y02560.tif,0.0,0
55214,0,3072,55214_x00000_y03072.png,55214_x00000_y03072.png,55214_x00000_y03072.tif,0.0,0
55214,512,3072,55214_x00512_y03072.png,55214_x00512_y03072.png,55214_x00512_y03072.tif,0.0,0
55214,1024,3072,55214_x01024_y03072.png,55214_x01024_y03072.png,55214_x01024_y03072.tif,0.0,0
55214,1536,3072,55214_x01536_y03072.png,55214_x01536_y03072.png,55214_x01536_y03072.tif,0.0,0
55214,2048,3072,55214_x02048_y03072.png,55214_x02048_y03072.png,55214_x02048_y03072.tif,0.0,0
55214,2560,3072,55214_x02560_y03072.png,55214_x02560_y03072.png,55214_x02560_y03072.tif,0.0,0
55214,3072,3072,55214_x03072_y03072.png,55214_x03072_y03072.png,55214_x03072_y03072.tif,0.0,0
55214,3584,3072,55214_x03584_y03072.png,55214_x03584_y03072.png,55214_x03584_y03072.tif,0.0,0
55214,4096,3072,55214_x04096_y03072.png,55214_x04096_y03072.png,55214_x04096_y03072.tif,0.0,0
55214,0,3584,55214_x00000_y03584.png,55214_x00000_y03584.png,55214_x00000_y03584.tif,0.0,0
55214,512,3584,55214_x00512_y03584.png,55214_x00512_y03584.png,55214_x00512_y03584.tif,0.0,0
55214,1024,3584,55214_x01024_y03584.png,55214_x01024_y03584.png,55214_x01024_y03584.tif,0.0,0
55214,1536,3584,55214_x01536_y03584.png,55214_x01536_y03584.png,55214_x01536_y03584.tif,0.0,0
55214,2048,3584,55214_x02048_y03584.png,55214_x02048_y03584.png,55214_x02048_y03584.tif,0.0,0
55214,2560,3584,55214_x02560_y03584.png,55214_x02560_y03584.png,55214_x02560_y03584.tif,0.0,0
55214,3072,3584,55214_x03072_y03584.png,55214_x03072_y03584.png,55214_x03072_y03584.tif,0.0,0
55214,3584,3584,55214_x03584_y03584.png,55214_x03584_y03584.png,55214_x03584_y03584.tif,0.0,0
55214,4096,3584,55214_x04096_y03584.png,55214_x04096_y03584.png,55214_x04096_y03584.tif,0.0,0
55214,0,4096,55214_x00000_y04096.png,55214_x00000_y04096.png,55214_x00000_y04096.tif,0.0,0
55214,512,4096,55214_x00512_y04096.png,55214_x00512_y04096.png,55214_x00512_y04096.tif,0.0,0
55214,1024,4096,55214_x01024_y04096.png,55214_x01024_y04096.png,55214_x01024_y04096.tif,0.0,0
55214,1536,4096,55214_x01536_y04096.png,55214_x01536_y04096.png,55214_x01536_y04096.tif,0.0,0
55214,2048,4096,55214_x02048_y04096.png,55214_x02048_y04096.png,55214_x02048_y04096.tif,0.0,0
55214,2560,4096,55214_x02560_y04096.png,55214_x02560_y04096.png,55214_x02560_y04096.tif,0.0,0
55214,3072,4096,55214_x03072_y04096.png,55214_x03072_y04096.png,55214_x03072_y04096.tif,0.0,0
55214,3584,4096,55214_x03584_y04096.png,55214_x03584_y04096.png,55214_x03584_y04096.tif,0.0,0
55214,4096,4096,55214_x04096_y04096.png,55214_x04096_y04096.png,55214_x04096_y04096.tif,0.0,0
62093,0,0,62093_x00000_y00000.png,62093_x00000_y00000.png,62093_x00000_y00000.tif,0.0,0
62093,512,0,62093_x00512_y00000.png,62093_x00512_y00000.png,62093_x00512_y00000.tif,0.0,0
62093,1024,0,62093_x01024_y00000.png,62093_x01024_y00000.png,62093_x01024_y00000.tif,0.0,0
62093,1536,0,62093_x01536_y00000.png,62093_x01536_y00000.png,62093_x01536_y00000.tif,0.0,0
62093,2048,0,62093_x02048_y00000.png,62093_x02048_y00000.png,62093_x02048_y00000.tif,0.0,0
62093,2560,0,62093_x02560_y00000.png,62093_x02560_y00000.png,62093_x02560_y00000.tif,0.0,0
62093,3072,0,62093_x03072_y00000.png,62093_x03072_y00000.png,62093_x03072_y00000.tif,0.0,0
62093,3584,0,62093_x03584_y00000.png,62093_x03584_y00000.png,62093_x03584_y00000.tif,0.0,0
62093,4096,0,62093_x04096_y00000.png,62093_x04096_y00000.png,62093_x04096_y00000.tif,0.0,0
62093,0,512,62093_x00000_y00512.png,62093_x00000_y00512.png,62093_x00000_y00512.tif,0.0,0
62093,512,512,62093_x00512_y00512.png,62093_x00512_y00512.png,62093_x00512_y00512.tif,0.0,0
62093,1024,512,62093_x01024_y00512.png,62093_x01024_y00512.png,62093_x01024_y00512.tif,0.0,0
62093,1536,512,62093_x01536_y00512.png,62093_x01536_y00512.png,62093_x01536_y00512.tif,0.0,0
62093,2048,512,62093_x02048_y00512.png,62093_x02048_y00512.png,62093_x02048_y00512.tif,0.0,0
62093,2560,512,62093_x02560_y00512.png,62093_x02560_y00512.png,62093_x02560_y00512.tif,0.0,0
62093,3072,512,62093_x03072_y00512.png,62093_x03072_y00512.png,62093_x03072_y00512.tif,0.0,0
62093,3584,512,62093_x03584_y00512.png,62093_x03584_y00512.png,62093_x03584_y00512.tif,0.0,0
62093,4096,512,62093_x04096_y00512.png,62093_x04096_y00512.png,62093_x04096_y00512.tif,0.0,0
62093,0,1024,62093_x00000_y01024.png,62093_x00000_y01024.png,62093_x00000_y01024.tif,0.0,0
62093,512,1024,62093_x00512_y01024.png,62093_x00512_y01024.png,62093_x00512_y01024.tif,0.0,0
62093,1024,1024,62093_x01024_y01024.png,62093_x01024_y01024.png,62093_x01024_y01024.tif,0.0,0
62093,1536,1024,62093_x01536_y01024.png,62093_x01536_y01024.png,62093_x01536_y01024.tif,0.0,0
62093,2048,1024,62093_x02048_y01024.png,62093_x02048_y01024.png,62093_x02048_y01024.tif,0.0,0
62093,2560,1024,62093_x02560_y01024.png,62093_x02560_y01024.png,62093_x02560_y01024.tif,0.0,0
62093,3072,1024,62093_x03072_y01024.png,62093_x03072_y01024.png,62093_x03072_y01024.tif,0.0,0
62093,3584,1024,62093_x03584_y01024.png,62093_x03584_y01024.png,62093_x03584_y01024.tif,0.0,0
62093,4096,1024,62093_x04096_y01024.png,62093_x04096_y01024.png,62093_x04096_y01024.tif,0.0,0
62093,0,1536,62093_x00000_y01536.png,62093_x00000_y01536.png,62093_x00000_y01536.tif,0.0,0
62093,512,1536,62093_x00512_y01536.png,62093_x00512_y01536.png,62093_x00512_y01536.tif,0.0,0
62093,1024,1536,62093_x01024_y01536.png,62093_x01024_y01536.png,62093_x01024_y01536.tif,0.0,0
62093,1536,1536,62093_x01536_y01536.png,62093_x01536_y01536.png,62093_x01536_y01536.tif,0.0,0
62093,2048,1536,62093_x02048_y01536.png,62093_x02048_y01536.png,62093_x02048_y01536.tif,0.0,0
62093,2560,1536,62093_x02560_y01536.png,62093_x02560_y01536.png,62093_x02560_y01536.tif,0.0,0
62093,3072,1536,62093_x03072_y01536.png,62093_x03072_y01536.png,62093_x03072_y01536.tif,0.0,0
62093,3584,1536,62093_x03584_y01536.png,62093_x03584_y01536.png,62093_x03584_y01536.tif,0.0,0
62093,4096,1536,62093_x04096_y01536.png,62093_x04096_y01536.png,62093_x04096_y01536.tif,0.0,0
62093,0,2048,62093_x00000_y02048.png,62093_x00000_y02048.png,62093_x00000_y02048.tif,0.0,0
62093,512,2048,62093_x00512_y02048.png,62093_x00512_y02048.png,62093_x00512_y02048.tif,0.0,0
62093,1024,2048,62093_x01024_y02048.png,62093_x01024_y02048.png,62093_x01024_y02048.tif,0.0,0
62093,1536,2048,62093_x01536_y02048.png,62093_x01536_y02048.png,62093_x01536_y02048.tif,0.0,0
62093,2048,2048,62093_x02048_y02048.png,62093_x02048_y02048.png,62093_x02048_y02048.tif,0.0,0
62093,2560,2048,62093_x02560_y02048.png,62093_x02560_y02048.png,62093_x02560_y02048.tif,0.0,0
62093,3072,2048,62093_x03072_y02048.png,62093_x03072_y02048.png,62093_x03072_y02048.tif,0.0,0
62093,3584,2048,62093_x03584_y02048.png,62093_x03584_y02048.png,62093_x03584_y02048.tif,0.0,0
62093,4096,2048,62093_x04096_y02048.png,62093_x04096_y02048.png,62093_x04096_y02048.tif,0.0,0
62093,0,2560,62093_x00000_y02560.png,62093_x00000_y02560.png,62093_x00000_y02560.tif,0.0,0
62093,512,2560,62093_x00512_y02560.png,62093_x00512_y02560.png,62093_x00512_y02560.tif,0.0,0
62093,1024,2560,62093_x01024_y02560.png,62093_x01024_y02560.png,62093_x01024_y02560.tif,0.0,0
62093,1536,2560,62093_x01536_y02560.png,62093_x01536_y02560.png,62093_x01536_y02560.tif,0.0,0
62093,2048,2560,62093_x02048_y02560.png,62093_x02048_y02560.png,62093_x02048_y02560.tif,0.0,0
62093,2560,2560,62093_x02560_y02560.png,62093_x02560_y02560.png,62093_x02560_y02560.tif,0.0,0
62093,3072,2560,62093_x03072_y02560.png,62093_x03072_y02560.png,62093_x03072_y02560.tif,0.0,0
62093,3584,2560,62093_x03584_y02560.png,62093_x03584_y02560.png,62093_x03584_y02560.tif,0.0,0
62093,4096,2560,62093_x04096_y02560.png,62093_x04096_y02560.png,62093_x04096_y02560.tif,0.0,0
62093,0,3072,62093_x00000_y03072.png,62093_x00000_y03072.png,62093_x00000_y03072.tif,0.0,0
62093,512,3072,62093_x00512_y03072.png,62093_x00512_y03072.png,62093_x00512_y03072.tif,0.0,0
62093,1024,3072,62093_x01024_y03072.png,62093_x01024_y03072.png,62093_x01024_y03072.tif,0.0,0
62093,1536,3072,62093_x01536_y03072.png,62093_x01536_y03072.png,62093_x01536_y03072.tif,0.0,0
62093,2048,3072,62093_x02048_y03072.png,62093_x02048_y03072.png,62093_x02048_y03072.tif,0.0,0
62093,2560,3072,62093_x02560_y03072.png,62093_x02560_y03072.png,62093_x02560_y03072.tif,0.031208038330078125,8181
62093,3072,3072,62093_x03072_y03072.png,62093_x03072_y03072.png,62093_x03072_y03072.tif,0.0,0
62093,3584,3072,62093_x03584_y03072.png,62093_x03584_y03072.png,62093_x03584_y03072.tif,0.0,0
62093,4096,3072,62093_x04096_y03072.png,62093_x04096_y03072.png,62093_x04096_y03072.tif,0.0,0
62093,0,3584,62093_x00000_y03584.png,62093_x00000_y03584.png,62093_x00000_y03584.tif,0.0,0
62093,512,3584,62093_x00512_y03584.png,62093_x00512_y03584.png,62093_x00512_y03584.tif,0.28354644775390625,74330
62093,1024,3584,62093_x01024_y03584.png,62093_x01024_y03584.png,62093_x01024_y03584.tif,0.0,0
62093,1536,3584,62093_x01536_y03584.png,62093_x01536_y03584.png,62093_x01536_y03584.tif,0.0,0
62093,2048,3584,62093_x02048_y03584.png,62093_x02048_y03584.png,62093_x02048_y03584.tif,0.0,0
62093,2560,3584,62093_x02560_y03584.png,62093_x02560_y03584.png,62093_x02560_y03584.tif,0.0,0
62093,3072,3584,62093_x03072_y03584.png,62093_x03072_y03584.png,62093_x03072_y03584.tif,0.0,0
62093,3584,3584,62093_x03584_y03584.png,62093_x03584_y03584.png,62093_x03584_y03584.tif,0.0,0
62093,4096,3584,62093_x04096_y03584.png,62093_x04096_y03584.png,62093_x04096_y03584.tif,0.0,0
62093,0,4096,62093_x00000_y04096.png,62093_x00000_y04096.png,62093_x00000_y04096.tif,0.0,0
62093,512,4096,62093_x00512_y04096.png,62093_x00512_y04096.png,62093_x00512_y04096.tif,0.00725555419921875,1902
62093,1024,4096,62093_x01024_y04096.png,62093_x01024_y04096.png,62093_x01024_y04096.tif,0.0,0
62093,1536,4096,62093_x01536_y04096.png,62093_x01536_y04096.png,62093_x01536_y04096.tif,0.0,0
62093,2048,4096,62093_x02048_y04096.png,62093_x02048_y04096.png,62093_x02048_y04096.tif,0.0,0
62093,2560,4096,62093_x02560_y04096.png,62093_x02560_y04096.png,62093_x02560_y04096.tif,0.0,0
62093,3072,4096,62093_x03072_y04096.png,62093_x03072_y04096.png,62093_x03072_y04096.tif,0.0,0
62093,3584,4096,62093_x03584_y04096.png,62093_x03584_y04096.png,62093_x03584_y04096.tif,0.0,0
62093,4096,4096,62093_x04096_y04096.png,62093_x04096_y04096.png,62093_x04096_y04096.tif,0.0,0
64354,0,0,64354_x00000_y00000.png,64354_x00000_y00000.png,64354_x00000_y00000.tif,0.0,0
64354,512,0,64354_x00512_y00000.png,64354_x00512_y00000.png,64354_x00512_y00000.tif,0.0,0
64354,1024,0,64354_x01024_y00000.png,64354_x01024_y00000.png,64354_x01024_y00000.tif,0.0,0
64354,1536,0,64354_x01536_y00000.png,64354_x01536_y00000.png,64354_x01536_y00000.tif,0.0,0
64354,2048,0,64354_x02048_y00000.png,64354_x02048_y00000.png,64354_x02048_y00000.tif,0.0,0
64354,2560,0,64354_x02560_y00000.png,64354_x02560_y00000.png,64354_x02560_y00000.tif,0.0,0
64354,3072,0,64354_x03072_y00000.png,64354_x03072_y00000.png,64354_x03072_y00000.tif,0.0,0
64354,3584,0,64354_x03584_y00000.png,64354_x03584_y00000.png,64354_x03584_y00000.tif,0.0,0
64354,4096,0,64354_x04096_y00000.png,64354_x04096_y00000.png,64354_x04096_y00000.tif,0.0,0
64354,0,512,64354_x00000_y00512.png,64354_x00000_y00512.png,64354_x00000_y00512.tif,0.0,0
64354,512,512,64354_x00512_y00512.png,64354_x00512_y00512.png,64354_x00512_y00512.tif,0.0,0
64354,1024,512,64354_x01024_y00512.png,64354_x01024_y00512.png,64354_x01024_y00512.tif,0.0,0
64354,1536,512,64354_x01536_y00512.png,64354_x01536_y00512.png,64354_x01536_y00512.tif,0.0,0
64354,2048,512,64354_x02048_y00512.png,64354_x02048_y00512.png,64354_x02048_y00512.tif,0.0,0
64354,2560,512,64354_x02560_y00512.png,64354_x02560_y00512.png,64354_x02560_y00512.tif,0.0,0
64354,3072,512,64354_x03072_y00512.png,64354_x03072_y00512.png,64354_x03072_y00512.tif,0.0,0
64354,3584,512,64354_x03584_y00512.png,64354_x03584_y00512.png,64354_x03584_y00512.tif,0.0,0
64354,4096,512,64354_x04096_y00512.png,64354_x04096_y00512.png,64354_x04096_y00512.tif,0.0,0
64354,0,1024,64354_x00000_y01024.png,64354_x00000_y01024.png,64354_x00000_y01024.tif,0.0,0
64354,512,1024,64354_x00512_y01024.png,64354_x00512_y01024.png,64354_x00512_y01024.tif,0.0,0
64354,1024,1024,64354_x01024_y01024.png,64354_x01024_y01024.png,64354_x01024_y01024.tif,0.0,0
64354,1536,1024,64354_x01536_y01024.png,64354_x01536_y01024.png,64354_x01536_y01024.tif,0.0,0
64354,2048,1024,64354_x02048_y01024.png,64354_x02048_y01024.png,64354_x02048_y01024.tif,0.0,0
64354,2560,1024,64354_x02560_y01024.png,64354_x02560_y01024.png,64354_x02560_y01024.tif,0.0,0
64354,3072,1024,64354_x03072_y01024.png,64354_x03072_y01024.png,64354_x03072_y01024.tif,0.0,0
64354,3584,1024,64354_x03584_y01024.png,64354_x03584_y01024.png,64354_x03584_y01024.tif,0.0,0
64354,4096,1024,64354_x04096_y01024.png,64354_x04096_y01024.png,64354_x04096_y01024.tif,0.0,0
64354,0,1536,64354_x00000_y01536.png,64354_x00000_y01536.png,64354_x00000_y01536.tif,0.0,0
64354,512,1536,64354_x00512_y01536.png,64354_x00512_y01536.png,64354_x00512_y01536.tif,0.0,0
64354,1024,1536,64354_x01024_y01536.png,64354_x01024_y01536.png,64354_x01024_y01536.tif,0.0,0
64354,1536,1536,64354_x01536_y01536.png,64354_x01536_y01536.png,64354_x01536_y01536.tif,0.0,0
64354,2048,1536,64354_x02048_y01536.png,64354_x02048_y01536.png,64354_x02048_y01536.tif,0.0,0
64354,2560,1536,64354_x02560_y01536.png,64354_x02560_y01536.png,64354_x02560_y01536.tif,0.0,0
64354,3072,1536,64354_x03072_y01536.png,64354_x03072_y01536.png,64354_x03072_y01536.tif,0.0,0
64354,3584,1536,64354_x03584_y01536.png,64354_x03584_y01536.png,64354_x03584_y01536.tif,0.0,0
64354,4096,1536,64354_x04096_y01536.png,64354_x04096_y01536.png,64354_x04096_y01536.tif,0.0,0
64354,0,2048,64354_x00000_y02048.png,64354_x00000_y02048.png,64354_x00000_y02048.tif,0.0,0
64354,512,2048,64354_x00512_y02048.png,64354_x00512_y02048.png,64354_x00512_y02048.tif,0.0,0
64354,1024,2048,64354_x01024_y02048.png,64354_x01024_y02048.png,64354_x01024_y02048.tif,0.0,0
64354,1536,2048,64354_x01536_y02048.png,64354_x01536_y02048.png,64354_x01536_y02048.tif,0.0,0
64354,2048,2048,64354_x02048_y02048.png,64354_x02048_y02048.png,64354_x02048_y02048.tif,0.0,0
64354,2560,2048,64354_x02560_y02048.png,64354_x02560_y02048.png,64354_x02560_y02048.tif,0.0,0
64354,3072,2048,64354_x03072_y02048.png,64354_x03072_y02048.png,64354_x03072_y02048.tif,0.0,0
64354,3584,2048,64354_x03584_y02048.png,64354_x03584_y02048.png,64354_x03584_y02048.tif,0.0,0
64354,4096,2048,64354_x04096_y02048.png,64354_x04096_y02048.png,64354_x04096_y02048.tif,0.0,0
64354,0,2560,64354_x00000_y02560.png,64354_x00000_y02560.png,64354_x00000_y02560.tif,0.0,0
64354,512,2560,64354_x00512_y02560.png,64354_x00512_y02560.png,64354_x00512_y02560.tif,0.0,0
64354,1024,2560,64354_x01024_y02560.png,64354_x01024_y02560.png,64354_x01024_y02560.tif,0.0,0
64354,1536,2560,64354_x01536_y02560.png,64354_x01536_y02560.png,64354_x01536_y02560.tif,0.0,0
64354,2048,2560,64354_x02048_y02560.png,64354_x02048_y02560.png,64354_x02048_y02560.tif,0.0,0
64354,2560,2560,64354_x02560_y02560.png,64354_x02560_y02560.png,64354_x02560_y02560.tif,0.0,0
64354,3072,2560,64354_x03072_y02560.png,64354_x03072_y02560.png,64354_x03072_y02560.tif,0.0,0
64354,3584,2560,64354_x03584_y02560.png,64354_x03584_y02560.png,64354_x03584_y02560.tif,0.0,0
64354,4096,2560,64354_x04096_y02560.png,64354_x04096_y02560.png,64354_x04096_y02560.tif,0.0,0
64354,0,3072,64354_x00000_y03072.png,64354_x00000_y03072.png,64354_x00000_y03072.tif,0.0,0
64354,512,3072,64354_x00512_y03072.png,64354_x00512_y03072.png,64354_x00512_y03072.tif,0.0,0
64354,1024,3072,64354_x01024_y03072.png,64354_x01024_y03072.png,64354_x01024_y03072.tif,0.0,0
64354,1536,3072,64354_x01536_y03072.png,64354_x01536_y03072.png,64354_x01536_y03072.tif,0.0,0
64354,2048,3072,64354_x02048_y03072.png,64354_x02048_y03072.png,64354_x02048_y03072.tif,0.0,0
64354,2560,3072,64354_x02560_y03072.png,64354_x02560_y03072.png,64354_x02560_y03072.tif,0.0,0
64354,3072,3072,64354_x03072_y03072.png,64354_x03072_y03072.png,64354_x03072_y03072.tif,0.0,0
64354,3584,3072,64354_x03584_y03072.png,64354_x03584_y03072.png,64354_x03584_y03072.tif,0.0,0
64354,4096,3072,64354_x04096_y03072.png,64354_x04096_y03072.png,64354_x04096_y03072.tif,0.0,0
64354,0,3584,64354_x00000_y03584.png,64354_x00000_y03584.png,64354_x00000_y03584.tif,0.0,0
64354,512,3584,64354_x00512_y03584.png,64354_x00512_y03584.png,64354_x00512_y03584.tif,0.0,0
64354,1024,3584,64354_x01024_y03584.png,64354_x01024_y03584.png,64354_x01024_y03584.tif,0.0,0
64354,1536,3584,64354_x01536_y03584.png,64354_x01536_y03584.png,64354_x01536_y03584.tif,0.0,0
64354,2048,3584,64354_x02048_y03584.png,64354_x02048_y03584.png,64354_x02048_y03584.tif,0.0,0
64354,2560,3584,64354_x02560_y03584.png,64354_x02560_y03584.png,64354_x02560_y03584.tif,0.0,0
64354,3072,3584,64354_x03072_y03584.png,64354_x03072_y03584.png,64354_x03072_y03584.tif,0.0,0
64354,3584,3584,64354_x03584_y03584.png,64354_x03584_y03584.png,64354_x03584_y03584.tif,0.0,0
64354,4096,3584,64354_x04096_y03584.png,64354_x04096_y03584.png,64354_x04096_y03584.tif,0.0,0
64354,0,4096,64354_x00000_y04096.png,64354_x00000_y04096.png,64354_x00000_y04096.tif,0.0,0
64354,512,4096,64354_x00512_y04096.png,64354_x00512_y04096.png,64354_x00512_y04096.tif,0.0,0
64354,1024,4096,64354_x01024_y04096.png,64354_x01024_y04096.png,64354_x01024_y04096.tif,0.0,0
64354,1536,4096,64354_x01536_y04096.png,64354_x01536_y04096.png,64354_x01536_y04096.tif,0.0,0
64354,2048,4096,64354_x02048_y04096.png,64354_x02048_y04096.png,64354_x02048_y04096.tif,0.0,0
64354,2560,4096,64354_x02560_y04096.png,64354_x02560_y04096.png,64354_x02560_y04096.tif,0.0,0
64354,3072,4096,64354_x03072_y04096.png,64354_x03072_y04096.png,64354_x03072_y04096.tif,0.0,0
64354,3584,4096,64354_x03584_y04096.png,64354_x03584_y04096.png,64354_x03584_y04096.tif,0.0,0
64354,4096,4096,64354_x04096_y04096.png,64354_x04096_y04096.png,64354_x04096_y04096.tif,0.0,0
62284,0,0,62284_x00000_y00000.png,62284_x00000_y00000.png,62284_x00000_y00000.tif,0.0,0
62284,512,0,62284_x00512_y00000.png,62284_x00512_y00000.png,62284_x00512_y00000.tif,0.0,0
62284,1024,0,62284_x01024_y00000.png,62284_x01024_y00000.png,62284_x01024_y00000.tif,0.0,0
62284,1536,0,62284_x01536_y00000.png,62284_x01536_y00000.png,62284_x01536_y00000.tif,0.0,0
62284,2048,0,62284_x02048_y00000.png,62284_x02048_y00000.png,62284_x02048_y00000.tif,0.0,0
62284,2560,0,62284_x02560_y00000.png,62284_x02560_y00000.png,62284_x02560_y00000.tif,0.0,0
62284,3072,0,62284_x03072_y00000.png,62284_x03072_y00000.png,62284_x03072_y00000.tif,0.0,0
62284,3584,0,62284_x03584_y00000.png,62284_x03584_y00000.png,62284_x03584_y00000.tif,0.0,0
62284,4096,0,62284_x04096_y00000.png,62284_x04096_y00000.png,62284_x04096_y00000.tif,0.0,0
62284,0,512,62284_x00000_y00512.png,62284_x00000_y00512.png,62284_x00000_y00512.tif,0.0,0
62284,512,512,62284_x00512_y00512.png,62284_x00512_y00512.png,62284_x00512_y00512.tif,0.0,0
62284,1024,512,62284_x01024_y00512.png,62284_x01024_y00512.png,62284_x01024_y00512.tif,0.0,0
62284,1536,512,62284_x01536_y00512.png,62284_x01536_y00512.png,62284_x01536_y00512.tif,0.0,0
62284,2048,512,62284_x02048_y00512.png,62284_x02048_y00512.png,62284_x02048_y00512.tif,0.0,0
62284,2560,512,62284_x02560_y00512.png,62284_x02560_y00512.png,62284_x02560_y00512.tif,0.0,0
62284,3072,512,62284_x03072_y00512.png,62284_x03072_y00512.png,62284_x03072_y00512.tif,0.0,0
62284,3584,512,62284_x03584_y00512.png,62284_x03584_y00512.png,62284_x03584_y00512.tif,0.0,0
62284,4096,512,62284_x04096_y00512.png,62284_x04096_y00512.png,62284_x04096_y00512.tif,0.0,0
62284,0,1024,62284_x00000_y01024.png,62284_x00000_y01024.png,62284_x00000_y01024.tif,0.0,0
62284,512,1024,62284_x00512_y01024.png,62284_x00512_y01024.png,62284_x00512_y01024.tif,0.0,0
62284,1024,1024,62284_x01024_y01024.png,62284_x01024_y01024.png,62284_x01024_y01024.tif,0.0,0
62284,1536,1024,62284_x01536_y01024.png,62284_x01536_y01024.png,62284_x01536_y01024.tif,0.0,0
62284,2048,1024,62284_x02048_y01024.png,62284_x02048_y01024.png,62284_x02048_y01024.tif,0.0,0
62284,2560,1024,62284_x02560_y01024.png,62284_x02560_y01024.png,62284_x02560_y01024.tif,0.0,0
62284,3072,1024,62284_x03072_y01024.png,62284_x03072_y01024.png,62284_x03072_y01024.tif,0.0,0
62284,3584,1024,62284_x03584_y01024.png,62284_x03584_y01024.png,62284_x03584_y01024.tif,0.0,0
62284,4096,1024,62284_x04096_y01024.png,62284_x04096_y01024.png,62284_x04096_y01024.tif,0.0,0
62284,0,1536,62284_x00000_y01536.png,62284_x00000_y01536.png,62284_x00000_y01536.tif,0.0,0
62284,512,1536,62284_x00512_y01536.png,62284_x00512_y01536.png,62284_x00512_y01536.tif,0.0,0
62284,1024,1536,62284_x01024_y01536.png,62284_x01024_y01536.png,62284_x01024_y01536.tif,0.0,0
62284,1536,1536,62284_x01536_y01536.png,62284_x01536_y01536.png,62284_x01536_y01536.tif,0.0,0
62284,2048,1536,62284_x02048_y01536.png,62284_x02048_y01536.png,62284_x02048_y01536.tif,0.0,0
62284,2560,1536,62284_x02560_y01536.png,62284_x02560_y01536.png,62284_x02560_y01536.tif,0.0,0
62284,3072,1536,62284_x03072_y01536.png,62284_x03072_y01536.png,62284_x03072_y01536.tif,0.0,0
62284,3584,1536,62284_x03584_y01536.png,62284_x03584_y01536.png,62284_x03584_y01536.tif,0.0,0
62284,4096,1536,62284_x04096_y01536.png,62284_x04096_y01536.png,62284_x04096_y01536.tif,0.0,0
62284,0,2048,62284_x00000_y02048.png,62284_x00000_y02048.png,62284_x00000_y02048.tif,0.0,0
62284,512,2048,62284_x00512_y02048.png,62284_x00512_y02048.png,62284_x00512_y02048.tif,0.0,0
62284,1024,2048,62284_x01024_y02048.png,62284_x01024_y02048.png,62284_x01024_y02048.tif,0.0,0
62284,1536,2048,62284_x01536_y02048.png,62284_x01536_y02048.png,62284_x01536_y02048.tif,0.0,0
62284,2048,2048,62284_x02048_y02048.png,62284_x02048_y02048.png,62284_x02048_y02048.tif,0.0,0
62284,2560,2048,62284_x02560_y02048.png,62284_x02560_y02048.png,62284_x02560_y02048.tif,0.0,0
62284,3072,2048,62284_x03072_y02048.png,62284_x03072_y02048.png,62284_x03072_y02048.tif,0.0,0
62284,3584,2048,62284_x03584_y02048.png,62284_x03584_y02048.png,62284_x03584_y02048.tif,0.0,0
62284,4096,2048,62284_x04096_y02048.png,62284_x04096_y02048.png,62284_x04096_y02048.tif,0.0,0
62284,0,2560,62284_x00000_y02560.png,62284_x00000_y02560.png,62284_x00000_y02560.tif,0.0,0
62284,512,2560,62284_x00512_y02560.png,62284_x00512_y02560.png,62284_x00512_y02560.tif,0.0,0
